Crab,VIA,1992,3,Total,4,5982,6870,33992,,
Crab,VIA,1992,5,23,3,1967,3614,13911,,
Crab,VIA,1992,5,Total,3,1967,3614,13911,,
Crab,VIA,1993,3,1,1,10,*,*,,
Crab,VIA,1993,3,7,1,10,*,*,,
Crab,VIA,1993,3,8,1,40,*,*,,
Crab,VIA,1993,3,9,1,10,*,*,,
Crab,VIA,1993,3,11,2,1713,*,*,,
Crab,VIA,1993,3,14,2,930,*,*,,
Crab,VIA,1993,3,17,1,103,*,*,,
Crab,VIA,1993,3,18,1,10,*,*,,
Crab,VIA,1993,3,Total,2,2826,*,*,,
Crab,VIA,1993,4,12,1,360,*,*,,
Crab,VIA,1993,4,Total,1,360,*,*,,
Crab,VIA,1993,5,2,1,65,*,*,,
Crab,VIA,1993,5,4,1,70,*,*,,
Crab,VIA,1993,5,5,1,10,*,*,,
Crab,VIA,1993,5,8,1,10,*,*,,
Crab,VIA,1993,5,15,2,233,*,*,,
Crab,VIA,1993,5,16,2,1209,*,*,,
Crab,VIA,1993,5,17,1,23,*,*,,
Crab,VIA,1993,5,19,1,47,*,*,,
Crab,VIA,1993,5,23,1,1200,*,*,,
Crab,VIA,1993,5,24,1,15,*,*,,
Crab,VIA,1993,5,Total,3,2882,4277,16373,,
Crab,VIA,1993,6,5,1,1014,*,*,,
Crab,VIA,1993,6,6,1,10,*,*,,
Crab,VIA,1993,6,8,1,80,*,*,,
Crab,VIA,1993,6,20,1,9,*,*,,
Crab,VIA,1993,6,24,1,18,*,*,,
Crab,VIA,1993,6,27,1,25,*,*,,
Crab,VIA,1993,6,Total,1,1156,*,*,,
Crab,VIA,1994,3,11,1,211,*,*,,
Crab,VIA,1994,3,12,1,46,*,*,,
Crab,VIA,1994,3,17,1,415,*,*,,
Crab,VIA,1994,3,Total,1,672,*,*,,
Crab,VIA,1994,5,23,1,1380,*,*,,
Crab,VIA,1994,5,Total,1,1380,*,*,,
Crab,VIA,1995,3,11,2,225,*,*,,
Crab,VIA,1995,3,13,1,85,*,*,,
Crab,VIA,1995,3,Total,2,310,*,*,,
Crab,VIA,1995,5,0,1,490,*,*,,
Crab,VIA,1995,5,15,1,115,*,*,,
Crab,VIA,1995,5,16,1,665,*,*,,
Crab,VIA,1995,5,17,1,805,*,*,,
Crab,VIA,1995,5,23,1,860,*,*,,
Crab,VIA,1995,5,24,1,50,*,*,,
Crab,VIA,1995,5,Total,2,2985,*,*,,
Crab,VIA,1995,6,5,1,65,*,*,,
Crab,VIA,1995,6,Total,1,65,*,*,,
Crab,VIA,1996,3,6,1,36,*,*,,
Crab,VIA,1996,3,7,1,241,*,*,,
Crab,VIA,1996,3,10,1,76,*,*,,
Crab,VIA,1996,3,11,3,1570,3145,10396,,
Crab,VIA,1996,3,13,2,789,*,*,,
Crab,VIA,1996,3,14,3,938,1508,5864,,
Crab,VIA,1996,3,Total,5,3650,6079,22119,,
Crab,VIA,1996,5,6,1,130,*,*,,
Crab,VIA,1996,5,11,1,400,*,*,,
Crab,VIA,1996,5,17,1,590,*,*,,
Crab,VIA,1996,5,23,1,630,*,*,,
Crab,VIA,1996,5,Total,3,1750,694,2070,,
Crab,VIA,1996,6,5,2,186,*,*,,
Crab,VIA,1996,6,8,1,6,*,*,,
Crab,VIA,1996,6,22,1,45,*,*,,
Crab,VIA,1996,6,23,1,1560,*,*,,
Crab,VIA,1996,6,24,1,328,*,*,,
Crab,VIA,1996,6,Total,3,2125,7491,12018,,
Crab,VIA,1996,7,29,1,34,*,*,,
Crab,VIA,1996,7,Total,1,34,*,*,,
Crab,VIA,1996,102,3,1,40,*,*,,
Crab,VIA,1996,102,Total,1,40,*,*,,
Crab,VIA,1996,142,2,3,1504,1492,8351,,
Crab,VIA,1996,142,Total,3,1504,1492,8351,,
Crab,VIA,1997,2,1,1,50,*,*,,
Crab,VIA,1997,2,6,1,40,*,*,,
Crab,VIA,1997,2,8,1,40,*,*,,
Crab,VIA,1997,2,10,1,45,*,*,,
Crab,VIA,1997,2,11,1,45,*,*,,
Crab,VIA,1997,2,12,1,70,*,*,,
Crab,VIA,1997,2,Total,1,290,*,*,,
Crab,VIA,1997,3,7,1,265,*,*,,
Crab,VIA,1997,3,8,1,102,*,*,,
Crab,VIA,1997,3,9,1,48,*,*,,
Crab,VIA,1997,3,10,1,192,*,*,,
Crab,VIA,1997,3,11,4,1679,742,3651,,
Crab,VIA,1997,3,12,2,142,*,*,,
Crab,VIA,1997,3,13,3,1387,1001,4535,,
Crab,VIA,1997,3,14,3,1229,1127,4648,,
Crab,VIA,1997,3,17,2,302,*,*,,
Crab,VIA,1997,3,Total,5,5346,3195,14681,,
Crab,VIA,1997,5,14,1,22,*,*,,
Crab,VIA,1997,5,15,1,6,*,*,,
Crab,VIA,1997,5,16,1,26,*,*,,
Crab,VIA,1997,5,17,1,15,*,*,,
Crab,VIA,1997,5,23,1,44,*,*,,
Crab,VIA,1997,5,Total,1,113,*,*,,
Crab,VIA,1997,6,5,1,13,*,*,,
Crab,VIA,1997,6,6,1,41,*,*,,
Crab,VIA,1997,6,8,1,7,*,*,,
Crab,VIA,1997,6,9,1,14,*,*,,
Crab,VIA,1997,6,24,1,40,*,*,,
Crab,VIA,1997,6,28,1,20,*,*,,
Crab,VIA,1997,6,Total,2,135,*,*,,
Crab,VIA,1997,101,3,1,40,*,*,,
Crab,VIA,1997,101,6,1,80,*,*,,
Crab,VIA,1997,101,Total,1,120,*,*,,
Crab,VIA,1997,127,2,1,557,*,*,,
Crab,VIA,1997,127,Total,1,557,*,*,,
Crab,VIA,1998,3,11,2,343,*,*,,
Crab,VIA,1998,3,12,1,24,*,*,,
Crab,VIA,1998,3,13,2,565,*,*,,
Crab,VIA,1998,3,14,1,708,*,*,,
Crab,VIA,1998,3,15,1,10,*,*,,
Crab,VIA,1998,3,17,2,378,*,*,,
Crab,VIA,1998,3,Total,2,2028,*,*,,
Crab,VIA,1998,4,2,1,16,*,*,,
Crab,VIA,1998,4,Total,1,16,*,*,,
Crab,VIA,1998,5,23,1,12,*,*,,
Crab,VIA,1998,5,Total,1,12,*,*,,
Crab,VIA,1998,6,19,1,60,*,*,,
Crab,VIA,1998,6,Total,1,60,*,*,,
Crab,VIA,1999,3,9,1,6,*,*,,
Crab,VIA,1999,3,11,2,129,*,*,,
Crab,VIA,1999,3,13,1,416,*,*,,
Crab,VIA,1999,3,14,1,656,*,*,,
Crab,VIA,1999,3,Total,2,1207,*,*,,
Crab,VIA,2000,3,11,1,57,*,*,,
Crab,VIA,2000,3,13,1,208,*,*,,
Crab,VIA,2000,3,14,1,164,*,*,,
Crab,VIA,2000,3,Total,1,429,*,*,,
Crab,VIA,2001,3,8,1,9,*,*,,
Crab,VIA,2001,3,9,1,15,*,*,,
Crab,VIA,2001,3,11,1,55,*,*,,
Crab,VIA,2001,3,13,2,44,*,*,,
Crab,VIA,2001,3,14,1,209,*,*,,
Crab,VIA,2001,3,17,1,6,*,*,,
Crab,VIA,2001,3,Total,2,338,*,*,,
Crab,VIA,2001,5,14,1,10,*,*,,
Crab,VIA,2001,5,15,1,3,*,*,,
Crab,VIA,2001,5,23,1,191,*,*,,
Crab,VIA,2001,5,24,1,159,*,*,,
Crab,VIA,2001,5,Total,1,363,*,*,,
Crab,VIA,2001,6,5,1,25,*,*,,
Crab,VIA,2001,6,6,1,26,*,*,,
Crab,VIA,2001,6,21,1,2,*,*,,
Crab,VIA,2001,6,22,1,4,*,*,,
Crab,VIA,2001,6,Total,1,57,*,*,,
Crab,VIA,2002,3,6,1,57,*,*,,
Crab,VIA,2002,3,7,1,38,*,*,,
Crab,VIA,2002,3,8,1,44,*,*,,
Crab,VIA,2002,3,9,1,52,*,*,,
Crab,VIA,2002,3,11,2,149,*,*,,
Crab,VIA,2002,3,12,1,12,*,*,,
Crab,VIA,2002,3,13,1,34,*,*,,
Crab,VIA,2002,3,14,1,553,*,*,,
Crab,VIA,2002,3,Total,3,939,1043,4306,,
Crab,VIA,2003,3,7,1,115,*,*,,
Crab,VIA,2003,3,11,1,103,*,*,,
Crab,VIA,2003,3,13,1,18,*,*,,
Crab,VIA,2003,3,14,2,88,*,*,,
Crab,VIA,2003,3,Total,3,324,122,650,,
Crab,VIA,2003,5,23,1,51,*,*,,
Crab,VIA,2003,5,24,1,11,*,*,,
Crab,VIA,2003,5,Total,1,62,*,*,,
Crab,VIA,2003,6,23,1,18,*,*,,
Crab,VIA,2003,6,Total,1,18,*,*,,
Crab,VIA,2004,3,1,1,6,*,*,,
Crab,VIA,2004,3,6,1,16,*,*,,
Crab,VIA,2004,3,9,1,34,*,*,,
Crab,VIA,2004,3,11,1,260,*,*,,
Crab,VIA,2004,3,13,1,51,*,*,,
Crab,VIA,2004,3,14,1,409,*,*,,
Crab,VIA,2004,3,Total,2,776,*,*,,
Crab,VIA,2004,4,1,1,13,*,*,,
Crab,VIA,2004,4,12,1,25,*,*,,
Crab,VIA,2004,4,Total,2,38,*,*,,
Crab,VIA,2004,5,5,1,50,*,*,,
Crab,VIA,2004,5,7,1,25,*,*,,
Crab,VIA,2004,5,23,1,192,*,*,,
Crab,VIA,2004,5,Total,1,267,*,*,,
Crab,VIA,2005,3,6,1,8,*,*,,
Crab,VIA,2005,3,8,1,4,*,*,,
Crab,VIA,2005,3,9,1,8,*,*,,
Crab,VIA,2005,3,11,1,121,*,*,,
Crab,VIA,2005,3,12,1,3,*,*,,
Crab,VIA,2005,3,13,1,46,*,*,,
Crab,VIA,2005,3,14,1,456,*,*,,
Crab,VIA,2005,3,Total,2,646,*,*,,
Crab,VIA,2005,4,1,1,8,*,*,,
Crab,VIA,2005,4,12,1,40,*,*,,
Crab,VIA,2005,4,Total,2,48,*,*,,
Crab,VIA,2005,5,23,2,29,*,*,,
Crab,VIA,2005,5,24,1,5,*,*,,
Crab,VIA,2005,5,Total,2,34,*,*,,
Crab,VIA,2007,3,1,1,2,*,*,,
Crab,VIA,2007,3,7,1,3,*,*,,
Crab,VIA,2007,3,8,1,2,*,*,,
Crab,VIA,2007,3,11,2,47,*,*,,
Crab,VIA,2007,3,14,1,58,*,*,,
Crab,VIA,2007,3,Total,2,112,*,*,,
Crab,VIA,2007,4,12,1,2,*,*,,
Crab,VIA,2007,4,Total,1,2,*,*,,
Crab,VIA,2007,5,14,1,4,*,*,,
Crab,VIA,2007,5,15,1,13,*,*,,
Crab,VIA,2007,5,23,1,63,*,*,,
Crab,VIA,2007,5,Total,1,80,*,*,,
Crab,VIA,2007,6,3,1,5,*,*,,
Crab,VIA,2007,6,10,1,23,*,*,,
Crab,VIA,2007,6,25,1,3,*,*,,
Crab,VIA,2007,6,Total,2,31,*,*,,
Crab,VIA,2008,5,1,1,3,*,*,,
Crab,VIA,2008,5,15,1,28,*,*,,
Crab,VIA,2008,5,16,1,11,*,*,,
Crab,VIA,2008,5,23,1,49,*,*,,
Crab,VIA,2008,5,Total,1,91,*,*,,
Crab,VIA,2012,5,23,1,300,*,*,,
Crab,VIA,2012,5,Total,1,300,*,*,,
Crab,VIA,2014,5,23,3,569,**,**,,
Crab,VIA,2014,5,24,1,79,*,*,,
Crab,VIA,2014,5,Total,3,648,2281,9100,,
Crab,VIA,2014,6,5,1,6,*,*,,
Crab,VIA,2014,6,Total,1,6,*,*,,
Crab,VIA,2015,5,6,1,100,*,*,,
Crab,VIA,2015,5,18,1,60,*,*,,
Crab,VIA,2015,5,19,1,40,*,*,,
Crab,VIA,2015,5,Total,1,200,*,*,,
Crab,VIA,2016,3,8,1,28,*,*,,
Crab,VIA,2016,3,9,1,28,*,*,,
Crab,VIA,2016,3,11,1,34,*,*,,
Crab,VIA,2016,3,14,1,124,*,*,,
Crab,VIA,2016,3,Total,1,214,*,*,,
Crab,VIA,2016,5,1,1,60,*,*,,
Crab,VIA,2016,5,2,1,7,*,*,,
Crab,VIA,2016,5,23,2,378,*,*,,
Crab,VIA,2016,5,24,1,26,*,*,,
Crab,VIA,2016,5,Total,3,471,654,2878,,
Crab,VIA,2016,6,3,1,19,*,*,,
Crab,VIA,2016,6,5,1,45,*,*,,
Crab,VIA,2016,6,10,1,20,*,*,,
Crab,VIA,2016,6,25,1,412,*,*,,
Crab,VIA,2016,6,Total,2,496,*,*,,
Crab,VIA,2017,5,15,1,40,*,*,,
Crab,VIA,2017,5,16,1,11,*,*,,
Crab,VIA,2017,5,23,2,64,*,*,,
Crab,VIA,2017,5,Total,4,115,112,413,,
Crab,VIA,2017,6,10,1,25,*,*,,
Crab,VIA,2017,6,Total,1,25,*,*,,
Crab,VIA,2018,3,11,1,67,*,*,,
Crab,VIA,2018,3,Total,1,67,*,*,,
Crab,VIA,2018,4,12,1,85,*,*,,
Crab,VIA,2018,4,Total,1,85,*,*,,
Crab,VIA,2018,5,14,1,10,*,*,,
Crab,VIA,2018,5,15,1,20,*,*,,
Crab,VIA,2018,5,23,2,230,*,*,,
Crab,VIA,2018,5,Total,3,260,877,3220,,
Crab,VIA,2019,5,17,1,13,*,*,,
Crab,VIA,2019,5,23,1,6,*,*,,
Crab,VIA,2019,5,24,1,92,*,*,,
Crab,VIA,2019,5,Total,2,111,*,*,,
Crab,VIA,2020,5,16,1,62,*,*,,
Crab,VIA,2020,5,23,1,10,*,*,,
Crab,VIA,2020,5,24,1,27,*,*,,
Crab,VIA,2020,5,Total,2,99,*,*,,
Crab,VIA,2022,5,16,1,51,*,*,,
Crab,VIA,2022,5,Total,1,51,*,*,,
Crab,VIA,2023,5,16,1,33,*,*,,
Crab,VIA,2023,5,Total,1,33,*,*,,
Crab,XKG,1989,17,18,1,350,*,*,,
Crab,XKG,1989,17,Total,1,350,*,*,,
Crab,XKG,1989,24,6,1,600,*,*,,
Crab,XKG,1989,24,Total,1,600,*,*,,
Crab,XKG,1990,0,0,1,40,*,*,,
Crab,XKG,1990,0,Total,1,40,*,*,,
Crab,XKG,1990,1,0,1,15632,*,*,,
Crab,XKG,1990,1,4,5,13511,28183,54290,,
Crab,XKG,1990,1,5,8,60219,250161,479960,,
Crab,XKG,1990,1,6,1,4172,*,*,,
Crab,XKG,1990,1,7,1,2260,*,*,,
Crab,XKG,1990,1,Total,14,95794,383377,704664,,
Crab,XKG,1990,2,1,3,44743,143944,280203,,
Crab,XKG,1990,2,Total,3,44743,143944,280203,,
Crab,XKG,1990,3,0,2,815,*,*,,
Crab,XKG,1990,3,3,1,67,*,*,,
Crab,XKG,1990,3,6,2,807,*,*,,
Crab,XKG,1990,3,7,1,3211,*,*,,
Crab,XKG,1990,3,8,2,3958,*,*,,
Crab,XKG,1990,3,9,4,903,3486,5910,,
Crab,XKG,1990,3,10,4,10124,13290,30312,,
Crab,XKG,1990,3,12,3,16060,6977,14384,,
Crab,XKG,1990,3,18,1,2400,*,*,,
Crab,XKG,1990,3,Total,11,38345,38039,82497,,
Crab,XKG,1990,4,0,3,3960,10827,19378,,
Crab,XKG,1990,4,1,1,20,*,*,,
Crab,XKG,1990,4,6,1,245,*,*,,
Crab,XKG,1990,4,8,4,8939,15902,28590,,
Crab,XKG,1990,4,9,2,2205,*,*,,
Crab,XKG,1990,4,12,16,74441,82046,147491,,
Crab,XKG,1990,4,13,1,115,*,*,,
Crab,XKG,1990,4,15,2,23720,*,*,,
Crab,XKG,1990,4,Total,21,113645,143832,258054,,
Crab,XKG,1990,5,0,1,887,*,*,,
Crab,XKG,1990,5,4,1,2213,*,*,,
Crab,XKG,1990,5,5,1,1521,*,*,,
Crab,XKG,1990,5,8,2,2945,*,*,,
Crab,XKG,1990,5,9,1,120,*,*,,
Crab,XKG,1990,5,23,2,1187,*,*,,
Crab,XKG,1990,5,24,1,680,*,*,,
Crab,XKG,1990,5,Total,6,9553,23703,44069,,
Crab,XKG,1990,6,2,4,600,3342,6172,,
Crab,XKG,1990,6,4,1,550,*,*,,
Crab,XKG,1990,6,5,2,574,*,*,,
Crab,XKG,1990,6,22,1,325,*,*,,
Crab,XKG,1990,6,23,2,860,*,*,,
Crab,XKG,1990,6,Total,8,2909,8094,14928,,
Crab,XKG,1990,7,1,1,1050,*,*,,
Crab,XKG,1990,7,Total,1,1050,*,*,,
Crab,XKG,1990,8,4,1,71,*,*,,
Crab,XKG,1990,8,Total,1,71,*,*,,
Crab,XKG,1990,10,7,1,40,*,*,,
Crab,XKG,1990,10,9,1,650,*,*,,
Crab,XKG,1990,10,10,1,1201,*,*,,
Crab,XKG,1990,10,11,1,420,*,*,,
Crab,XKG,1990,10,Total,4,2311,5523,9125,,
Crab,XKG,1990,11,0,1,70,*,*,,
Crab,XKG,1990,11,2,2,62,*,*,,
Crab,XKG,1990,11,3,1,20,*,*,,
Crab,XKG,1990,11,4,1,19,*,*,,
Crab,XKG,1990,11,5,1,8,*,*,,
Crab,XKG,1990,11,10,2,255,*,*,,
Crab,XKG,1990,11,Total,3,434,1164,1976,,
Crab,XKG,1990,12,0,4,9833,22497,38083,,
Crab,XKG,1990,12,3,1,2400,*,*,,
Crab,XKG,1990,12,4,1,4400,*,*,,
Crab,XKG,1990,12,6,2,2400,*,*,,
Crab,XKG,1990,12,13,3,2274,4597,7613,,
Crab,XKG,1990,12,15,1,112,*,*,,
Crab,XKG,1990,12,16,3,2730,2895,4585,,
Crab,XKG,1990,12,20,1,2339,*,*,,
Crab,XKG,1990,12,21,1,40,*,*,,
Crab,XKG,1990,12,22,2,149,*,*,,
Crab,XKG,1990,12,23,1,1522,*,*,,
Crab,XKG,1990,12,24,1,25,*,*,,
Crab,XKG,1990,12,26,12,33602,81713,124511,,
Crab,XKG,1990,12,27,3,3936,11320,17592,,
Crab,XKG,1990,12,29,2,686,*,*,,
Crab,XKG,1990,12,35,2,264,*,*,,
Crab,XKG,1990,12,36,2,1728,*,*,,
Crab,XKG,1990,12,37,1,20,*,*,,
Crab,XKG,1990,12,38,1,166,*,*,,
Crab,XKG,1990,12,39,2,2024,*,*,,
Crab,XKG,1990,12,48,1,50,*,*,,
Crab,XKG,1990,12,Total,25,70700,155251,243430,,
Crab,XKG,1990,13,0,1,480,*,*,,
Crab,XKG,1990,13,6,1,10,*,*,,
Crab,XKG,1990,13,10,2,655,*,*,,
Crab,XKG,1990,13,12,1,865,*,*,,
Crab,XKG,1990,13,19,1,15,*,*,,
Crab,XKG,1990,13,20,2,888,*,*,,
Crab,XKG,1990,13,21,2,130,*,*,,
Crab,XKG,1990,13,23,3,633,889,1417,,
Crab,XKG,1990,13,24,5,4002,6737,10137,,
Crab,XKG,1990,13,26,1,25,*,*,,
Crab,XKG,1990,13,28,1,120,*,*,,
Crab,XKG,1990,13,36,1,115,*,*,,
Crab,XKG,1990,13,37,1,570,*,*,,
Crab,XKG,1990,13,41,1,22,*,*,,
Crab,XKG,1990,13,42,2,380,*,*,,
Crab,XKG,1990,13,43,1,105,*,*,,
Crab,XKG,1990,13,Total,10,9015,14985,24334,,
Crab,XKG,1990,14,0,1,240,*,*,,
Crab,XKG,1990,14,Total,1,240,*,*,,
Crab,XKG,1990,16,0,1,1942,*,*,,
Crab,XKG,1990,16,1,2,841,*,*,,
Crab,XKG,1990,16,5,3,5243,3730,5514,,
Crab,XKG,1990,16,7,1,2646,*,*,,
Crab,XKG,1990,16,Total,4,10672,6696,9975,,
Crab,XKG,1990,17,0,2,3563,*,*,,
Crab,XKG,1990,17,1,1,1071,*,*,,
Crab,XKG,1990,17,2,3,1280,1346,2122,,
Crab,XKG,1990,17,5,4,592,630,996,,
Crab,XKG,1990,17,6,1,6185,*,*,,
Crab,XKG,1990,17,7,4,1462,2573,3785,,
Crab,XKG,1990,17,9,2,533,*,*,,
Crab,XKG,1990,17,10,1,264,*,*,,
Crab,XKG,1990,17,12,2,11810,*,*,,
Crab,XKG,1990,17,13,2,420,*,*,,
Crab,XKG,1990,17,14,2,4284,*,*,,
Crab,XKG,1990,17,15,1,0,*,*,,
Crab,XKG,1990,17,17,1,698,*,*,,
Crab,XKG,1990,17,18,1,756,*,*,,
Crab,XKG,1990,17,Total,19,32918,25968,41573,,
Crab,XKG,1990,18,0,5,7481,6167,10446,,
Crab,XKG,1990,18,1,3,3779,3931,6024,,
Crab,XKG,1990,18,2,1,153,*,*,,
Crab,XKG,1990,18,3,4,4427,2891,4825,,
Crab,XKG,1990,18,4,1,339,*,*,,
Crab,XKG,1990,18,5,5,5090,3528,5865,,
Crab,XKG,1990,18,6,2,154,*,*,,
Crab,XKG,1990,18,7,3,4725,4014,6604,,
Crab,XKG,1990,18,9,1,76,*,*,,
Crab,XKG,1990,18,10,1,47,*,*,,
Crab,XKG,1990,18,Total,15,26271,21057,34640,,
Crab,XKG,1990,19,0,9,18399,18018,28940,,
Crab,XKG,1990,19,1,1,8393,*,*,,
Crab,XKG,1990,19,2,4,3052,5569,8645,,
Crab,XKG,1990,19,3,6,16441,19252,30068,,
Crab,XKG,1990,19,4,5,2532,3062,4796,,
Crab,XKG,1990,19,5,9,79883,67406,103434,,
Crab,XKG,1990,19,6,5,14738,18917,28277,,
Crab,XKG,1990,19,7,2,318,*,*,,
Crab,XKG,1990,19,8,1,16726,*,*,,
Crab,XKG,1990,19,Total,24,160482,155743,239151,,
Crab,XKG,1990,20,0,2,11656,*,*,,
Crab,XKG,1990,20,2,7,9273,15570,24963,,
Crab,XKG,1990,20,3,1,60,*,*,,
Crab,XKG,1990,20,4,3,4367,4133,6338,,
Crab,XKG,1990,20,5,8,10234,13335,21006,,
Crab,XKG,1990,20,6,9,18749,26083,38138,,
Crab,XKG,1990,20,7,7,20773,33879,51714,,
Crab,XKG,1990,20,Total,20,75112,101569,155841,,
Crab,XKG,1990,21,0,6,3708,29940,48879,,
Crab,XKG,1990,21,Total,6,3708,29940,48879,,
Crab,XKG,1990,22,0,1,69,*,*,,
Crab,XKG,1990,22,Total,1,69,*,*,,
Crab,XKG,1990,23,0,3,440,1062,1839,,
Crab,XKG,1990,23,3,1,167,*,*,,
Crab,XKG,1990,23,11,1,600,*,*,,
Crab,XKG,1990,23,Total,4,1207,2527,4407,,
Crab,XKG,1990,24,0,13,83457,86997,141113,,
Crab,XKG,1990,24,1,3,3676,14080,24531,,
Crab,XKG,1990,24,3,3,9273,22208,34420,,
Crab,XKG,1990,24,4,1,1301,*,*,,
Crab,XKG,1990,24,6,10,28782,42520,69381,,
Crab,XKG,1990,24,7,1,246,*,*,,
Crab,XKG,1990,24,8,7,7827,12651,21325,,
Crab,XKG,1990,24,9,13,32057,39803,65641,,
Crab,XKG,1990,24,11,6,4880,6419,10685,,
Crab,XKG,1990,24,Total,32,171499,227131,371187,,
Crab,XKG,1990,25,3,1,40,*,*,,
Crab,XKG,1990,25,4,2,755,*,*,,
Crab,XKG,1990,25,5,1,145,*,*,,
Crab,XKG,1990,25,6,1,20,*,*,,
Crab,XKG,1990,25,13,1,1723,*,*,,
Crab,XKG,1990,25,14,2,4688,*,*,,
Crab,XKG,1990,25,Total,4,7371,22011,37981,,
Crab,XKG,1990,26,3,1,140,*,*,,
Crab,XKG,1990,26,4,1,1120,*,*,,
Crab,XKG,1990,26,Total,1,1260,*,*,,
Crab,XKG,1990,27,0,2,1612,*,*,,
Crab,XKG,1990,27,1,1,192,*,*,,
Crab,XKG,1990,27,3,2,1384,*,*,,
Crab,XKG,1990,27,5,1,207,*,*,,
Crab,XKG,1990,27,6,1,125,*,*,,
Crab,XKG,1990,27,9,1,23,*,*,,
Crab,XKG,1990,27,10,1,60,*,*,,
Crab,XKG,1990,27,11,2,5994,*,*,,
Crab,XKG,1990,27,Total,5,9597,22738,35138,,
Crab,XKG,1990,28,0,14,72613,70083,117673,,
Crab,XKG,1990,28,7,2,11990,*,*,,
Crab,XKG,1990,28,11,2,21460,*,*,,
Crab,XKG,1990,28,12,1,1350,*,*,,
Crab,XKG,1990,28,Total,18,107413,115802,187955,,
Crab,XKG,1990,29,0,26,246915,214675,337601,,
Crab,XKG,1990,29,6,2,4196,*,*,,
Crab,XKG,1990,29,7,3,29183,45586,71802,,
